Date,Open,High,Low,Close,Volume
2021-02-15 00:00:00+05:30,2388.1423186557126,2409.6786722307643,2343.6817599009846,2351.530517578125,1634576
2021-02-16 00:00:00+05:30,2366.127312423477,2369.0946367501897,2318.2687502789895,2345.308837890625,1615849
2021-02-17 00:00:00+05:30,2331.669394640816,2349.9035554860343,2279.982142050256,2285.86865234375,3178784
2021-02-18 00:00:00+05:30,2320.183151465901,2373.401967390773,2292.664477536592,2364.930908203125,4253843
2021-02-19 00:00:00+05:30,2365.07422391604,2365.07422391604,2297.2108793295947,2312.956298828125,2244567
2021-02-22 00:00:00+05:30,2324.72941971946,2343.1549642710193,2278.067326374602,2284.8154296875,2002642
2021-02-23 00:00:00+05:30,2273.28193313025,2297.211216636884,2215.851652714328,2270.601806640625,3267268
2021-02-24 00:00:00+05:30,2271.3672596098672,2306.1605262344046,2246.6721958911403,2260.21630859375,1708526
2021-02-25 00:00:00+05:30,2273.2814248453133,2284.049600015633,2236.1431384099164,2272.0849609375,2839515
2021-02-26 00:00:00+05:30,2237.914125836637,2258.92398651673,2163.2068684439873,2179.670166015625,3933813
2021-03-01 00:00:00+05:30,2201.4936780053617,2268.3998489196915,2201.4936780053617,2261.12548828125,2545806
2021-03-02 00:00:00+05:30,2283.8102691041786,2299.6514977160173,2257.966649126889,2288.021728515625,2033586
2021-03-03 00:00:00+05:30,2302.9543104066856,2314.153168670533,2274.047781842537,2299.221435546875,1591567
2021-03-04 00:00:00+05:30,2278.0677084922067,2330.7121303271106,2249.3525693095316,2313.578857421875,2149984
2021-03-05 00:00:00+05:30,2296.2542602133335,2320.087735342859,2275.292299373362,2284.864013671875,1953642
2021-03-08 00:00:00+05:30,2280.9390535761986,2310.1327762510095,2258.9720204643245,2280.65185546875,1593838
2021-03-09 00:00:00+05:30,2297.2107383986845,2339.3262686026605,2293.5255360320925,2318.9384765625,1800442
2021-03-10 00:00:00+05:30,2341.240537172631,2341.240537172631,2312.0947235837016,2327.792236328125,1056102
2021-03-12 00:00:00+05:30,2338.1778736632564,2359.0919243476446,2294.3393855995314,2298.503173828125,1279203
2021-03-15 00:00:00+05:30,2299.651222903764,2323.580497800924,2242.6995486485225,2254.1376953125,1524449
2021-03-16 00:00:00+05:30,2277.3017967097085,2373.784705677342,2273.616827599027,2362.873046875,4230564
2021-03-17 00:00:00+05:30,2354.641467098827,2354.641467098827,2307.8358826290396,2319.17822265625,1623187
2021-03-18 00:00:00+05:30,2363.1125705210125,2363.1125705210125,2287.639516431911,2301.56640625,1851739
2021-03-19 00:00:00+05:30,2290.5106299005315,2329.7546482147486,2254.473228507687,2307.97900390625,3738079
2021-03-22 00:00:00+05:30,2287.6393351347224,2333.6793666921526,2287.6393351347224,2321.810302734375,1489853
2021-03-23 00:00:00+05:30,2325.926050400761,2329.7068299598045,2295.4879590537025,2307.06982421875,1745466
2021-03-24 00:00:00+05:30,2307.069809288379,2364.212883666852,2306.782611189115,2338.895751953125,4132092
2021-03-25 00:00:00+05:30,2345.978996307464,2363.255985343025,2289.553793819569,2299.31689453125,2272545
2021-03-26 00:00:00+05:30,2321.1407136510006,2406.2810654622613,2305.9217814146486,2397.85791015625,3084607
2021-03-30 00:00:00+05:30,2430.3537229306003,2472.804129554041,2413.5074147041964,2467.635498046875,2332884
2021-03-31 00:00:00+05:30,2467.6354711975114,2472.325517007265,2422.6005156260976,2428.726318359375,1616044
2021-04-01 00:00:00+05:30,2423.558022757054,2454.7139990518945,2423.558022757054,2442.462158203125,1219588
2021-04-05 00:00:00+05:30,2448.4439768400666,2448.4439768400666,2378.0918922826995,2403.121826171875,1268939
2021-04-06 00:00:00+05:30,2417.8145825126294,2507.788680199164,2397.235400594964,2499.74853515625,3372846
2021-04-07 00:00:00+05:30,2493.4314141895798,2553.7811156921643,2488.7413679591123,2516.020751953125,1937977
2021-04-08 00:00:00+05:30,2517.360240735477,2544.543809176894,2515.445898347085,2537.125732421875,897483
2021-04-09 00:00:00+05:30,2522.1458042344498,2541.2892258984684,2498.3600093431683,2518.125732421875,1185017
2021-04-12 00:00:00+05:30,2467.778866594325,2498.2169590390345,2445.5725403619667,2490.7509765625,1427691
2021-04-13 00:00:00+05:30,2488.645509078371,2513.531964169155,2454.474538632908,2460.600341796875,1200230
2021-04-15 00:00:00+05:30,2479.0733666320134,2482.4713710721862,2428.3432938785395,2476.871826171875,1209829
2021-04-16 00:00:00+05:30,2476.7761162371053,2578.14044570765,2471.1286663440414,2549.61669921875,2760777
