Date,Open,High,Low,Close,Volume
2021-02-15 00:00:00+05:30,167.5969832558755,169.55337664752713,166.86813796735007,167.71206665039062,33000365
2021-02-16 00:00:00+05:30,168.0573165309252,170.16713823472256,166.67634011433913,167.44354248046875,30271502
2021-02-17 00:00:00+05:30,166.94485312823102,167.5586271834813,166.13929367689136,167.0599365234375,20615018
2021-02-18 00:00:00+05:30,167.40519111329561,169.24648901238322,167.17502431682723,167.90386962890625,24997592
2021-02-19 00:00:00+05:30,167.90387558992106,167.94224482906344,164.18291042186195,165.67897033691406,29208388
2021-02-22 00:00:00+05:30,166.65578438368155,166.65578438368155,161.93910724507737,162.7645263671875,53531490
2021-02-23 00:00:00+05:30,163.5113423777438,165.51592456963124,162.72522536358608,163.90438842773438,27703323
2021-02-24 00:00:00+05:30,164.3760398481933,164.92631918710865,162.33214338120965,164.17950439453125,13667471
2021-02-25 00:00:00+05:30,164.69048391155803,166.0268801694986,164.14020456500447,164.41534423828125,26953713
2021-02-26 00:00:00+05:30,162.9217272042317,163.51132111673056,159.58074901411376,160.2489471435547,45101885
2021-03-01 00:00:00+05:30,161.50671520669744,163.31477400950678,160.40615659132777,162.64657592773438,16850430
2021-03-02 00:00:00+05:30,162.72519189778814,165.71241351448143,162.332133471545,165.00491333007812,26590262
2021-03-03 00:00:00+05:30,166.65577406229448,166.65577406229448,164.14021473844522,165.04425048828125,21648963
2021-03-04 00:00:00+05:30,164.14021699416867,166.10549696436613,163.19687912048937,164.84771728515625,25858155
2021-03-05 00:00:00+05:30,163.51131925006482,165.08354059891087,162.8824232362745,163.9436798095703,17990773
2021-03-08 00:00:00+05:30,164.84770583067413,165.71242696434163,163.27548445517988,163.51132202148438,23874105
2021-03-09 00:00:00+05:30,164.0615650804514,164.88698398551824,160.95642488924852,163.35406494140625,23463213
2021-03-10 00:00:00+05:30,164.3760344615278,164.45463867474754,161.78185874064096,162.33213806152344,20358192
2021-03-12 00:00:00+05:30,163.51129773710085,163.51129773710085,159.97378459626498,161.3101806640625,31973696
2021-03-15 00:00:00+05:30,161.82116808117496,161.93907439719885,158.48019015710818,161.5067138671875,42699297
2021-03-16 00:00:00+05:30,162.2535261465517,164.21880578296356,161.1136529951976,163.3933868408203,50641203
2021-03-17 00:00:00+05:30,166.8129858923604,168.14938216046383,163.9436828124423,165.55520629882812,81604999
2021-03-18 00:00:00+05:30,167.44187029550253,172.23715077016337,166.57713676358742,171.0972900390625,95536034
2021-03-19 00:00:00+05:30,172.15851650260882,177.77921537152383,169.44643478022772,175.26365661621094,139352860
2021-03-22 00:00:00+05:30,175.53883316791223,177.9757882318308,174.12383262754733,177.66134643554688,47823778
2021-03-23 00:00:00+05:30,176.8752356062962,179.31217829742732,173.96661774733556,174.6741180419922,43165463
2021-03-24 00:00:00+05:30,173.7307843752592,175.14578489741663,169.2106306692199,169.7609100341797,28672557
2021-03-25 00:00:00+05:30,169.1319916960788,169.76087515133014,164.3367117499917,166.34129333496094,42248040
2021-03-26 00:00:00+05:30,168.42453965029117,168.5817605589763,165.35870078821108,165.7910614013672,27083832
2021-03-30 00:00:00+05:30,167.63839737455197,169.0140956894897,165.39797796367802,168.66033935546875,28862387
2021-03-31 00:00:00+05:30,168.26731871381807,172.39440182311318,167.20606200900866,171.76551818847656,37890481
2021-04-01 00:00:00+05:30,172.9446761597443,173.41633887188857,170.82217526946346,172.98397827148438,30182056
2021-04-05 00:00:00+05:30,171.05796552290525,172.9446409010158,165.4765809672841,167.08810424804688,32586507
2021-04-06 00:00:00+05:30,168.07075598055022,168.97479163010058,165.2014530629073,167.16673278808594,26663018
2021-04-07 00:00:00+05:30,167.20607946480635,169.17135971384712,167.00955642273803,168.07080078125,15790468
2021-04-08 00:00:00+05:30,168.896176752544,169.87881662556248,167.32395544713162,167.63839721679688,14660557
2021-04-09 00:00:00+05:30,168.0314545099531,169.7608966883879,167.08811675031316,167.52047729492188,16994483
2021-04-12 00:00:00+05:30,165.0835437705231,165.86964823150564,161.1529840943502,161.38880920410156,35840817
2021-04-13 00:00:00+05:30,162.72520069964713,164.84770136766377,161.93908380463958,164.06158447265625,21027436
2021-04-15 00:00:00+05:30,164.29745439054244,165.43731539283561,161.93911569813744,162.48939514160156,18205903
2021-04-16 00:00:00+05:30,163.5113299485406,164.4939699129989,162.33215451693823,163.47201538085938,13824608
2021-04-19 00:00:00+05:30,161.15297115035747,162.01769221652623,160.170331310241,161.6246337890625,16400507
2021-04-20 00:00:00+05:30,162.09630871358013,162.72520473660538,159.1877035354844,160.01312255859375,22187707
2021-04-22 00:00:00+05:30,158.79465026479772,162.17493068484117,157.65478942148886,161.86048889160156,24030915
2021-04-23 00:00:00+05:30,160.56342510566026,162.7252282472713,160.56342510566026,161.4281463623047,20381213
2021-04-26 00:00:00+05:30,161.7818676631362,162.52868247242807,160.91714652751205,161.38880920410156,20652091
2021-04-27 00:00:00+05:30,161.38882106372185,162.68591531956153,161.19229804830647,161.46743774414062,11885588
2021-04-28 00:00:00+05:30,161.939081752037,162.3321401945587,161.3888024239239,161.54603576660156,13197445
2021-04-29 00:00:00+05:30,162.80382434379092,163.15756824173232,160.40617144846829,160.6027069091797,13601150
2021-04-30 00:00:00+05:30,160.28825079406764,161.7032511735352,158.79463374592484,159.26629638671875,17130954
2021-05-03 00:00:00+05:30,158.16576129654413,158.67673857623163,157.22243587462708,157.96923828125,21405441
2021-05-04 00:00:00+05:30,158.16575387041982,159.0697895953374,156.51492823102993,156.90797424316406,18962501
2021-05-05 00:00:00+05:30,158.36230015935772,158.7946607679315,156.8293807445641,158.322998046875,14396547
2021-05-06 00:00:00+05:30,159.03048766464627,161.8997908247274,158.873254311111,159.3842315673828,14872429
2021-05-07 00:00:00+05:30,159.5414704777273,162.2928676189491,159.5414704777273,161.4281463623047,20213092
2021-05-10 00:00:00+05:30,162.84312198433295,163.07894709079335,161.1529818454481,161.58534240722656,16922951
2021-05-11 00:00:00+05:30,160.28824759661921,162.33213145637367,160.17032882450155,160.36685180664062,14277000
2021-05-12 00:00:00+05:30,160.28829056287387,161.34953488223482,159.46287139387707,159.77731323242188,17174525
2021-05-14 00:00:00+05:30,161.15297589680017,167.59909443438875,160.36685901871917,166.85227966308594,64021335
2021-05-17 00:00:00+05:30,170.42911778191748,170.58633868688912,166.38063899336282,167.12744140625,39465392
2021-05-18 00:00:00+05:30,168.30660588544723,168.69966435074576,164.80840672133814,165.1228485107422,31653409
2021-05-19 00:00:00+05:30,165.1228477851176,166.1841043910513,163.15756792434826,163.31478881835938,25345241
2021-05-20 00:00:00+05:30,163.86506527196892,164.53326340248975,162.56798357654856,162.72520446777344,21688686
2021-05-21 00:00:00+05:30,163.19687291421735,164.9656298029654,163.03965201743105,164.3367462158203,23509878
2021-05-24 00:00:00+05:30,164.69047404104177,166.69505585072386,163.31477575710858,166.2626953125,29977506
2021-05-25 00:00:00+05:30,167.44189962819308,167.75634144556335,165.28008410532448,165.7910614013672,26310600
2021-05-26 00:00:00+05:30,166.498544108249,167.00952135024505,165.31938118928798,165.55520629882812,18253046
2021-05-27 00:00:00+05:30,165.86963005762595,168.3458868668495,165.3193632237728,165.987548828125,49385674
2021-05-28 00:00:00+05:30,167.0488394358149,167.83494397127765,166.30203701285328,167.36328125,26583388
2021-05-31 00:00:00+05:30,169.0141015231714,171.2938231197057,168.54242639486318,170.27188110351562,75852502
2021-06-01 00:00:00+05:30,171.37244769544404,172.47300643612786,168.42452783593546,169.21063232421875,40247686
2021-06-02 00:00:00+05:30,165.4765996753088,167.00951892192145,163.98298253686687,164.29742431640625,100377464
2021-06-03 00:00:00+05:30,165.6731300670472,165.6731300670472,164.0615940750854,164.3367462158203,48454441
2021-06-04 00:00:00+05:30,164.69048784113485,164.84770873574627,163.51132490300574,164.1009063720703,31286264
2021-06-07 00:00:00+05:30,165.3980000900687,166.9702216072871,165.24077918405564,166.22341918945312,32643869
2021-06-08 00:00:00+05:30,166.8129895068795,168.424525485271,166.02688502956767,167.95285034179688,22080199
2021-06-09 00:00:00+05:30,168.22799107689744,168.81757255284614,166.26271118567698,167.048828125,25846432
2021-06-10 00:00:00+05:30,168.80516869885594,170.98905097269972,167.83456859632935,169.2904815673828,31902690
2021-06-11 00:00:00+05:30,170.09932208782885,170.2206374836206,168.03676810042165,168.15809631347656,22249404
2021-06-14 00:00:00+05:30,168.1985596227974,168.6029827869621,165.9742514457893,167.67282104492188,18358717
2021-06-15 00:00:00+05:30,167.8750194613631,168.56253753104377,167.43015784386725,167.47059631347656,15426377
2021-06-16 00:00:00+05:30,167.47058098162938,169.33091703778302,167.47058098162938,168.11766052246094,20878518
2021-06-17 00:00:00+05:30,167.3897137723383,168.23899850929826,165.81247252045043,166.3382110595703,22304032
2021-06-18 00:00:00+05:30,166.62130443484187,166.98528909758022,163.790368155021,165.448486328125,24475206
2021-06-21 00:00:00+05:30,164.27565838175786,166.6212944546946,163.70946859625408,165.3675994873047,19809308
2021-06-22 00:00:00+05:30,166.70218729223774,166.82351550813178,165.2867128022464,165.89334106445312,18737552
2021-06-23 00:00:00+05:30,166.3382191436879,166.49999865910252,164.68010087470273,164.96319580078125,13059519
2021-06-24 00:00:00+05:30,165.3676315124879,165.52939822292205,163.83082853746475,164.3970184326172,23299321
2021-06-25 00:00:00+05:30,165.003635746397,166.29778216043277,164.80143057621777,165.85292053222656,14411660
2021-06-28 00:00:00+05:30,166.5404357262528,166.5404357262528,164.4778815033724,164.6800994873047,15190488
2021-06-29 00:00:00+05:30,164.68006485004045,166.05508789215327,164.3160802458782,164.43740844726562,13839294
2021-06-30 00:00:00+05:30,165.2462794931972,165.32715642814165,163.8308049590304,163.95213317871094,16556397
2021-07-01 00:00:00+05:30,164.11390150662976,164.84185801472717,163.50727321942588,164.1947784423828,10583793
2021-07-02 00:00:00+05:30,164.43742913891344,164.76096250514976,163.58814443959548,163.70947265625,13187847
2021-07-05 00:00:00+05:30,164.19479911945064,165.0845352456267,163.95215546437134,164.72055053710938,10642939
2021-07-06 00:00:00+05:30,164.39700306760673,164.84186468403908,163.58815677376725,163.79037475585938,11515716
2021-07-07 00:00:00+05:30,163.79035552042174,165.9742248765986,163.6285888441045,164.80140686035156,18568033
